Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,spanish,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese
skillParkourLongDescRank7,progression,,Attribute,Not Used,Reduce damage from falls 1.4 meters or less.,,,,,,,,,,
skillParkourLongDescRank8,progression,,Attribute,Not Used,Reduce damage from falls 1.6 meters or less.,,,,,,,,,,
skillParkourLongDescRank9,progression,,Attribute,Not Used,Reduce damage from falls 1.8 meters or less.,,,,,,,,,,
skillParkourLongDescRank10,progression,,Attribute,Not Used,Reduce damage from falls 2.0 meters or less.,,,,,,,,,,
skillParkourLongDescRank11,progression,,Attribute,Not Used,Reduce damage from falls 2.2 meters or less.,,,,,,,,,,
skillParkourLongDescRank12,progression,,Attribute,Not Used,Reduce damage from falls 2.4 meters or less.,,,,,,,,,,
skillParkourLongDescRank13,progression,,Attribute,Not Used,Reduce damage from falls 2.6 meters or less.,,,,,,,,,,
skillParkourLongDescRank14,progression,,Attribute,Not Used,Reduce damage from falls 2.8 meters or less.,,,,,,,,,,
skillParkourLongDescRank15,progression,,Attribute,Not Used,Reduce damage from falls 3.0 meters or less.,,,,,,,,,,
skillParkourLongDescRank16,progression,,Attribute,Not Used,Reduce damage from falls 3.2 meters or less.,,,,,,,,,,
skillParkourLongDescRank17,progression,,Attribute,Not Used,Reduce damage from falls 3.4 meters or less.,,,,,,,,,,
skillParkourLongDescRank18,progression,,Attribute,Not Used,Reduce damage from falls 3.6 meters or less.,,,,,,,,,,
skillParkourLongDescRank19,progression,,Attribute,Not Used,Reduce damage from falls 3.8 meters or less.,,,,,,,,,,
skillParkourLongDescRank20,progression,,Attribute,Not Used,Reduce damage from falls 4.0 meters or less.,,,,,,,,,,
skillParkourLongDescRank21,progression,,Attribute,Not Used,Reduce damage from falls 4.2 meters or less.,,,,,,,,,,
skillParkourLongDescRank22,progression,,Attribute,Not Used,Reduce damage from falls 4.4 meters or less.,,,,,,,,,,
skillParkourLongDescRank23,progression,,Attribute,Not Used,Reduce damage from falls 4.6 meters or less.,,,,,,,,,,
skillParkourLongDescRank24,progression,,Attribute,Not Used,Reduce damage from falls 4.8 meters or less.,,,,,,,,,,
skillParkourLongDescRank25,progression,,Attribute,Not Used,You no longer get broken ankles from falls. Reduce damage from falls 5.0 meters or less.,,,,,,,,,,
skillParkourLongDescRank26,progression,,Attribute,Not Used,Reduce damage from falls 5.2 meters or less.,,,,,,,,,,
skillParkourLongDescRank27,progression,,Attribute,Not Used,Reduce damage from falls 5.4 meters or less.,,,,,,,,,,
skillParkourLongDescRank28,progression,,Attribute,Not Used,Reduce damage from falls 5.6 meters or less.,,,,,,,,,,
skillParkourLongDescRank29,progression,,Attribute,Not Used,Reduce damage from falls 5.8 meters or less.,,,,,,,,,,
skillParkourLongDescRank30,progression,,Attribute,Not Used,Reduce damage from falls 6.0 meters or less.,,,,,,,,,,
skillParkourLongDescRank31,progression,,Attribute,Not Used,Reduce damage from falls 6.2 meters or less.,,,,,,,,,,
skillParkourLongDescRank32,progression,,Attribute,Not Used,Reduce damage from falls 6.4 meters or less.,,,,,,,,,,
skillParkourLongDescRank33,progression,,Attribute,Not Used,Reduce damage from falls 6.6 meters or less.,,,,,,,,,,
skillParkourLongDescRank34,progression,,Attribute,Not Used,Reduce damage from falls 6.8 meters or less.,,,,,,,,,,
skillParkourLongDescRank35,progression,,Attribute,Not Used,Reduce damage from falls 7.0 meters or less.,,,,,,,,,,
skillParkourLongDescRank36,progression,,Attribute,Not Used,Reduce damage from falls 7.2 meters or less.,,,,,,,,,,
skillParkourLongDescRank37,progression,,Attribute,Not Used,Reduce damage from falls 7.4 meters or less.,,,,,,,,,,
skillParkourLongDescRank38,progression,,Attribute,Not Used,Reduce damage from falls 7.6 meters or less.,,,,,,,,,,
skillParkourLongDescRank39,progression,,Attribute,Not Used,Reduce damage from falls 7.8 meters or less.,,,,,,,,,,
skillParkourLongDescRank40,progression,,Attribute,Not Used,Reduce damage from falls 8.0 meters or less.,,,,,,,,,,
skillParkourLongDescRank41,progression,,Attribute,Not Used,Reduce damage from falls 8.2 meters or less.,,,,,,,,,,
skillParkourLongDescRank42,progression,,Attribute,Not Used,Reduce damage from falls 8.4 meters or less.,,,,,,,,,,
skillParkourLongDescRank43,progression,,Attribute,Not Used,Reduce damage from falls 8.6 meters or less.,,,,,,,,,,
skillParkourLongDescRank44,progression,,Attribute,Not Used,Reduce damage from falls 8.8 meters or less.,,,,,,,,,,
skillParkourLongDescRank45,progression,,Attribute,Not Used,Reduce damage from falls 9.0 meters or less.,,,,,,,,,,
skillParkourLongDescRank46,progression,,Attribute,Not Used,Reduce damage from falls 9.2 meters or less.,,,,,,,,,,
skillParkourLongDescRank47,progression,,Attribute,Not Used,Reduce damage from falls 9.4 meters or less.,,,,,,,,,,
skillParkourLongDescRank48,progression,,Attribute,Not Used,Reduce damage from falls 9.6 meters or less,,,,,,,,,,
skillParkourLongDescRank49,progression,,Attribute,Not Used,Reduce damage from falls 9.8 meters or less.,,,,,,,,,,
skillParkourLongDescRank50,progression,,Attribute,Not Used,You no longer get sprained ankles from falls. Reduce damage from falls 10.0 meters or less.,,,,,,,,,,
skillParkourLongDescRank51,progression,,Attribute,Not Used,No additional benefit at this rank.,,,,,,,,,,
skillParkourLongDescRank52,progression,,Attribute,Not Used,No additional benefit at this rank.,,,,,,,,,,
skillParkourLongDescRank53,progression,,Attribute,Not Used,No additional benefit at this rank.,,,,,,,,,,
skillParkourLongDescRank54,progression,,Attribute,Not Used,No additional benefit at this rank.,,,,,,,,,,
skillParkourLongDescRank55,progression,,Attribute,Not Used,No additional benefit at this rank.,,,,,,,,,,
skillParkourLongDescRank56,progression,,Attribute,Not Used,No additional benefit at this rank.,,,,,,,,,,
skillParkourLongDescRank57,progression,,Attribute,Not Used,No additional benefit at this rank.,,,,,,,,,,
skillParkourLongDescRank58,progression,,Attribute,Not Used,No additional benefit at this rank.,,,,,,,,,,
skillParkourLongDescRank59,progression,,Attribute,Not Used,No additional benefit at this rank.,,,,,,,,,,
skillParkourLongDescRank60,progression,,Attribute,Not Used,You no longer get broken legs from zombies.,,,,,,,,,,
skillParkourLongDescRank61,progression,,Attribute,Not Used,No additional benefit at this rank.,,,,,,,,,,
skillParkourLongDescRank62,progression,,Attribute,Not Used,No additional benefit at this rank.,,,,,,,,,,
skillParkourLongDescRank63,progression,,Attribute,Not Used,No additional benefit at this rank.,,,,,,,,,,
skillParkourLongDescRank64,progression,,Attribute,Not Used,No additional benefit at this rank.,,,,,,,,,,
skillParkourLongDescRank65,progression,,Attribute,Not Used,No additional benefit at this rank.,,,,,,,,,,
skillParkourLongDescRank66,progression,,Attribute,Not Used,No additional benefit at this rank.,,,,,,,,,,
skillParkourLongDescRank67,progression,,Attribute,Not Used,No additional benefit at this rank.,,,,,,,,,,
skillParkourLongDescRank68,progression,,Attribute,Not Used,No additional benefit at this rank.,,,,,,,,,,
skillParkourLongDescRank69,progression,,Attribute,Not Used,No additional benefit at this rank.,,,,,,,,,,
skillParkourLongDescRank70,progression,,Attribute,Not Used,You no longer get broken arms from zombies.,,,,,,,,,,
skillParkourLongDescRank71,progression,,Attribute,Not Used,No additional benefit at this rank.,,,,,,,,,,
skillParkourLongDescRank72,progression,,Attribute,Not Used,No additional benefit at this rank.,,,,,,,,,,
skillParkourLongDescRank73,progression,,Attribute,Not Used,No additional benefit at this rank.,,,,,,,,,,
skillParkourLongDescRank74,progression,,Attribute,Not Used,No additional benefit at this rank.,,,,,,,,,,
skillParkourLongDescRank75,progression,,Attribute,Not Used,No additional benefit at this rank.,,,,,,,,,,
skillParkourLongDescRank76,progression,,Attribute,Not Used,No additional benefit at this rank.,,,,,,,,,,
skillParkourLongDescRank77,progression,,Attribute,Not Used,No additional benefit at this rank.,,,,,,,,,,
skillParkourLongDescRank78,progression,,Attribute,Not Used,No additional benefit at this rank.,,,,,,,,,,
skillParkourLongDescRank79,progression,,Attribute,Not Used,No additional benefit at this rank.,,,,,,,,,,
skillParkourLongDescRank80,progression,,Attribute,Not Used,You no longer get sprained legs from zombies.,,,,,,,,,,
skillParkourLongDescRank81,progression,,Attribute,Not Used,No additional benefit at this rank.,,,,,,,,,,
skillParkourLongDescRank82,progression,,Attribute,Not Used,No additional benefit at this rank.,,,,,,,,,,
skillParkourLongDescRank83,progression,,Attribute,Not Used,No additional benefit at this rank.,,,,,,,,,,
skillParkourLongDescRank84,progression,,Attribute,Not Used,No additional benefit at this rank.,,,,,,,,,,
skillParkourLongDescRank85,progression,,Attribute,Not Used,No additional benefit at this rank.,,,,,,,,,,
skillParkourLongDescRank86,progression,,Attribute,Not Used,No additional benefit at this rank.,,,,,,,,,,
skillParkourLongDescRank87,progression,,Attribute,Not Used,No additional benefit at this rank.,,,,,,,,,,
skillParkourLongDescRank88,progression,,Attribute,Not Used,No additional benefit at this rank.,,,,,,,,,,
skillParkourLongDescRank89,progression,,Attribute,Not Used,No additional benefit at this rank.,,,,,,,,,,
skillParkourLongDescRank90,progression,,Attribute,Not Used,You no longer get sprained arms from zombies.,,,,,,,,,,
skillParkourLongDescRank91,progression,,Attribute,Not Used,No additional benefit at this rank.,,,,,,,,,,
skillParkourLongDescRank92,progression,,Attribute,Not Used,No additional benefit at this rank.,,,,,,,,,,
skillParkourLongDescRank93,progression,,Attribute,Not Used,No additional benefit at this rank.,,,,,,,,,,
skillParkourLongDescRank94,progression,,Attribute,Not Used,No additional benefit at this rank.,,,,,,,,,,
skillParkourLongDescRank95,progression,,Attribute,Not Used,No additional benefit at this rank.,,,,,,,,,,
skillParkourLongDescRank96,progression,,Attribute,Not Used,No additional benefit at this rank.,,,,,,,,,,
skillParkourLongDescRank97,progression,,Attribute,Not Used,No additional benefit at this rank.,,,,,,,,,,
skillParkourLongDescRank98,progression,,Attribute,Not Used,No additional benefit at this rank.,,,,,,,,,,
skillParkourLongDescRank99,progression,,Attribute,Not Used,No additional benefit at this rank.,,,,,,,,,,
skillParkourLongDescRank100,progression,,Attribute,Not Used,You always protect your head and zombies can not give you a concuission.,,,,,,,,,,
vehiclesT1-1,progression,,Attribute,Not Used,Vehicle Parts,,,,,,,,,,
vehiclesT2-1,progression,,Attribute,Not Used,Light Vehicles,,,,,,,,,,
vehiclesT3-1,progression,,Attribute,Not Used,Motorcycles,,,,,,,,,,
vehiclesT4-1,progression,,Attribute,Not Used,Off Road Vehicles,,,,,,,,,,
vehiclesT5-1,progression,,Attribute,Not Used,Transport Vehicles,,,,,,,,,,
vehiclesT6-1,progression,,Attribute,Not Used,Military Vehicles,,,,,,,,,,
blacksmithingT1-1,progression,,Attribute,Not Used,Novice Blacksmithing,,,,,,,,,,
blacksmithingT1-2,progression,,Attribute,Not Used,Novice Iron Tools,,,,,,,,,,
blacksmithingT2-1,progression,,Attribute,Not Used,Journeyman Blacksmithing,,,,,,,,,,
blacksmithingT2-2,progression,,Attribute,Not Used,Journeyman Iron Tools,,,,,,,,,,
blacksmithingT3-1,progression,,Attribute,Not Used,Practitioner Blacksmith,,,,,,,,,,
blacksmithingT3-2,progression,,Attribute,Not Used,Practitioner Weapons,,,,,,,,,,
blacksmithingT3-3,progression,,Attribute,Not Used,Practitioner Chest And Leg Armor,,,,,,,,,,
blacksmithingT3-4,progression,,Attribute,Not Used,Practitioner Head And Foot Armor,,,,,,,,,,
blacksmithingT4-1,progression,,Attribute,Not Used,Expert Hand Armor,,,,,,,,,,
blacksmithingT4-2,progression,,Attribute,Not Used,Expert Blacksmith,,,,,,,,,,
blacksmithingT5-1,progression,,Attribute,Not Used,Specialist Blacksmith,,,,,,,,,,
blacksmithingT6-1,progression,,Attribute,Not Used,Master Blacksmith,,,,,,,,,,
carpentryT0-1,progression,,Attribute,Not Used,Survivor Trained Carpenter,,,,,,,,,,
carpentryT1-1,progression,,Attribute,Not Used,Novice Trained Carpenter,,,,,,,,,,
carpentryT1-2,progression,,Attribute,Not Used,Novice Wooden Weapons,,,,,,,,,,
carpentryT2-1,progression,,Attribute,Not Used,Journeyman Carpenter,,,,,,,,,,
carpentryT3-1,progression,,Attribute,Not Used,Practitioner Carpenter,,,,,,,,,,
carpentryT3-2,progression,,Attribute,Not Used,Practitioner Wooden Weapons,,,,,,,,,,
carpentryT4-1,progression,,Attribute,Not Used,Expert Carpenter,,,,,,,,,,
carpentryT5-1,progression,,Attribute,Not Used,Specialist Carpenter,,,,,,,,,,
carpentryT6-1,progression,,Attribute,Not Used,Master Carpenter,,,,,,,,,,
chemistryT0-1,progression,,Attribute,Not Used,Survivor Trained Chemist,,,,,,,,,,
chemistryT1-1,progression,,Attribute,Not Used,Novice Chemist,,,,,,,,,,
chemistryT2-1,progression,,Attribute,Not Used,Journeyman Chemist,,,,,,,,,,
chemistryT3-1,progression,,Attribute,Not Used,Practitioner Chemist,,,,,,,,,,
chemistryT4-1,progression,,Attribute,Not Used,Expert Chemist,,,,,,,,,,
chemistryT5-1,progression,,Attribute,Not Used,Specialist Chemist,,,,,,,,,,
chemistryT6-1,progression,,Attribute,Not Used,Master Chemist,,,,,,,,,,
civilEngineerT0-1,progression,,Attribute,Not Used,Survivor Trained Civil Engineeer,,,,,,,,,,
civilEngineerT1-1,progression,,Attribute,Not Used,Novice Civil Engineeer,,,,,,,,,,
civilEngineerT2-1,progression,,Attribute,Not Used,Journeyman Civil Engineeer,,,,,,,,,,
civilEngineerT3-1,progression,,Attribute,Not Used,Practitioner Civil Engineeer,,,,,,,,,,
civilEngineerT4-1,progression,,Attribute,Not Used,Expert Civil Engineeer,,,,,,,,,,
civilEngineerT5-1,progression,,Attribute,Not Used,Specialist Civil Engineeer,,,,,,,,,,
civilEngineerT6-1,progression,,Attribute,Not Used,Master Civil Engineeer,,,,,,,,,,
cookingT0-1,progression,,Attribute,Not Used,Survivor Trained Cook,,,,,,,,,,
cookingT1-1,progression,,Attribute,Not Used,Novice Cook,,,,,,,,,,
cookingT2-1,progression,,Attribute,Not Used,Journeyman Cook,,,,,,,,,,
cookingT3-1,progression,,Attribute,Not Used,Practitioner Cook,,,,,,,,,,
cookingT4-1,progression,,Attribute,Not Used,Expert Cook,,,,,,,,,,
cookingT5-1,progression,,Attribute,Not Used,Specialist Cook,,,,,,,,,,
cookingT6-1,progression,,Attribute,Not Used,Master Cook,,,,,,,,,,
electricalT0-1,progression,,Attribute,Not Used,Survivor Trained Electrical Engineer,,,,,,,,,,
electricalT1-1,progression,,Attribute,Not Used,Novice Electrical Engineer,,,,,,,,,,
electricalT2-1,progression,,Attribute,Not Used,Journeyman Electrical Engineer,,,,,,,,,,
electricalT3-1,progression,,Attribute,Not Used,Practitioner Electrical Engineer,,,,,,,,,,
electricalT4-1,progression,,Attribute,Not Used,Expert Electrical Engineer,,,,,,,,,,
electricalT5-1,progression,,Attribute,Not Used,Specialist Electrical Engineer,,,,,,,,,,
electricalT6-1,progression,,Attribute,Not Used,Master Electrical Engineer,,,,,,,,,,
farmingT0-1,progression,,Attribute,Not Used,Survivor Trained Farmer,,,,,,,,,,
farmingT1-1,progression,,Attribute,Not Used,Novice Farmer,,,,,,,,,,
farmingT2-1,progression,,Attribute,Not Used,Journeyman Farmer,,,,,,,,,,
farmingT3-1,progression,,Attribute,Not Used,Practitioner Farmer,,,,,,,,,,
farmingT4-1,progression,,Attribute,Not Used,Expert Farmer,,,,,,,,,,
farmingT5-1,progression,,Attribute,Not Used,Specialist Farmer,,,,,,,,,,
farmingT6-1,progression,,Attribute,Not Used,Master Farmer,,,,,,,,,,
leatherWorkingT0-1,progression,,Attribute,Not Used,Survivor Trained Leatherworker,,,,,,,,,,
leatherWorkingT1-1,progression,,Attribute,Not Used,Novice Leatherworker,,,,,,,,,,
leatherWorkingT1-2,progression,,Attribute,Not Used,Novice Leather Weapons,,,,,,,,,,
leatherWorkingT2-1,progression,,Attribute,Not Used,Journeyman Leatherworker,,,,,,,,,,
leatherWorkingT3-1,progression,,Attribute,Not Used,Practitioner Leatherworker,,,,,,,,,,
leatherWorkingT4-1,progression,,Attribute,Not Used,Expert Leatherworker,,,,,,,,,,
leatherWorkingT5-1,progression,,Attribute,Not Used,Specialist Leatherworker,,,,,,,,,,
leatherWorkingT6-1,progression,,Attribute,Not Used,Master Leatherworker,,,,,,,,,,
mechanicalT0-1,progression,,Attribute,Not Used,Survivor Trained Mechanical Engineer,,,,,,,,,,
mechanicalT1-1,progression,,Attribute,Not Used,Novice Mechanical Engineer,,,,,,,,,,
mechanicalT2-1,progression,,Attribute,Not Used,Journeyman Mechanical Engineer,,,,,,,,,,
mechanicalT3-1,progression,,Attribute,Not Used,Practitioner Mechanical Engineer,,,,,,,,,,
mechanicalT4-1,progression,,Attribute,Not Used,Expert Mechanical Engineer,,,,,,,,,,
mechanicalT5-1,progression,,Attribute,Not Used,Specialist Mechanical Engineer,,,,,,,,,,
mechanicalT6-1,progression,,Attribute,Not Used,Master Mechanical Engineer,,,,,,,,,,
softwareT0-1,progression,,Attribute,Not Used,Survivor Trained Software Engineer,,,,,,,,,,
softwareT1-1,progression,,Attribute,Not Used,Novice Software Engineer,,,,,,,,,,
softwareT2-1,progression,,Attribute,Not Used,Journeyman Software Engineer,,,,,,,,,,
softwareT3-1,progression,,Attribute,Not Used,Practitioner Software Engineer,,,,,,,,,,
softwareT4-1,progression,,Attribute,Not Used,Expert Software Engineer,,,,,,,,,,
softwareT5-1,progression,,Attribute,Not Used,Specialist Software Engineer,,,,,,,,,,
softwareT6-1,progression,,Attribute,Not Used,Master Software Engineer,,,,,,,,,,
tailoringT0-1,progression,,Attribute,Not Used,Survivor Trained Tailor,,,,,,,,,,
tailoringT1-1,progression,,Attribute,Not Used,Novice Tailor,,,,,,,,,,
tailoringT2-1,progression,,Attribute,Not Used,Journeyman Tailor,,,,,,,,,,
tailoringT3-1,progression,,Attribute,Not Used,Practitioner Tailor,,,,,,,,,,
tailoringT4-1,progression,,Attribute,Not Used,Expert Tailor,,,,,,,,,,
tailoringT5-1,progression,,Attribute,Not Used,Specialist Tailor,,,,,,,,,,
tailoringT6-1,progression,,Attribute,Not Used,Master Tailor,,,,,,,,,,
